packet_size,transmission_time,latency,jitter,packet_loss,network_load,throughput,bandwidth_usage,encryption_time,decryption_time,key_size,block_size,cpu_usage,memory_usage,encryption_strength,error_rate,integrity_check_time,retransmission_count,packet_order,traffic_type
111,24.17834766380801,95.82519153005238,8.164082491497968,1.205158689518055,50.38416265659144,136.1657711617861,36.097271053329955,8.47493741754959,8.115639603920464,192,32,39.880919260370305,500.774387181028,1,1.4036443911132932,4.0862571164785075,3,1,2
1362,3.1224483894612853,88.49243953034515,5.382690501110864,2.487600052267229,26.9857187880572,656.351701195631,40.40144811775879,1.671876028773058,4.504491297910233,192,128,46.978733827875686,336.6336402139418,8,0.3221969672730509,3.2870865598557857,3,0,2
660,35.26763384637951,93.39961249251837,1.4975437286505942,4.722801851335739,15.969929713528233,803.9702768133546,75.02145514267023,4.657286471102358,6.309886971339492,256,16,25.66904038604128,465.26401036193135,1,1.9013439799244511,3.9783317358514405,1,1,2
141,17.19748911300825,86.01549725481746,0.35323193363216476,2.2208629238390527,59.3961585555453,433.3601312826536,65.3115355775447,4.726761558813626,4.341638555412317,128,16,71.42934421374052,205.70264343449503,5,0.4113285477770765,4.757251924991511,1,1,2
777,37.492099663631286,69.64480816087068,7.987415808671467,3.3078228408670274,86.15740978427225,561.1243968075747,59.31615048785826,6.509091227215794,5.738841643800255,192,64,35.17696667605966,217.81624316263657,10,0.6979043290332121,2.5311463223781128,3,0,2
693,21.20774996292544,17.85565606041816,6.0413907838129255,3.442916029894116,34.856337497433366,912.8093612079995,35.241661554982414,3.676875323576896,1.0931868781656013,192,128,37.417454322151904,820.5921178526038,9,1.0359730285859676,1.5128187761726333,4,0,2
1281,10.592024713875606,27.899044366555202,7.138203403804045,4.357903626272414,56.45166402879603,569.9963516599237,61.91467572350991,4.4764069780934115,4.053279662331281,256,128,30.172316968009014,783.1978696902735,3,0.25236156205453164,3.9196070324597625,1,0,2
1339,26.14557903181976,22.059969646897034,3.107690544790039,0.16910643785759627,86.28826942006356,209.39694648283253,73.20581870251708,0.6139168182684248,8.62350545852956,256,16,44.7522857695227,193.8275791521529,10,1.1871516725978792,4.238395480359232,0,0,2
233,7.3947234222345495,60.754992978162356,5.143879104654753,2.021650296737711,62.038667999575,343.85060464491846,33.847859293679385,1.6630461562409633,7.065141850231297,256,64,47.08613017909376,701.011373409118,2,0.3653570417494669,3.4626506535463046,1,1,2
1190,22.586418833776744,50.85837385938654,7.497024288342539,3.9236755704304964,63.84906418479634,530.3159575361291,62.36743687494939,5.913689945772539,9.827375919392889,192,32,52.37335330636121,648.380191019935,5,1.8467354404763212,4.260107859012005,4,0,2
1130,16.54796839360384,86.84091971868394,4.679376752306616,4.074335074827231,24.31428092486687,155.74278780409534,43.621637203850526,2.551010102802767,7.98523560507336,256,64,87.40546255855517,742.0264504122067,2,1.7773522672277235,3.678603821496016,4,0,2
1047,45.68601962578202,95.31461378340849,6.053703805410436,4.636663075870056,49.408774308226135,612.9073155215124,27.126044776437197,1.873480453065563,4.789342291471853,192,32,82.37534464365628,527.0040141062267,10,1.0888508563466528,4.7916178003974235,2,1,2
172,3.9855073643152776,41.08112907219629,7.918309791898826,3.5139717990900117,39.36661976697973,999.2468457921417,65.80764059202092,3.58192129565955,6.924664348145657,128,32,58.75141047896429,342.9881447800967,1,0.8989526408220994,2.8963370627414324,4,1,2
498,35.00685329118136,51.128704774800426,2.230684388137151,1.2257697305237176,47.6765481912824,652.8824299760234,30.028207351060182,2.053589101864673,7.871179919038746,192,16,13.1122774210478,697.3112524208751,9,0.20520382426038686,1.9643197246903834,3,1,2
677,9.95480713338436,97.18011932360977,0.7526960046390749,2.5283287154218907,74.06612611535017,373.03873287042677,35.17377640942228,1.066413146541978,3.061994769252741,128,32,58.98082727013876,434.2216838705398,10,1.6466003962232902,3.4345503530044246,4,1,2
958,16.63320864227975,28.347655220691212,5.36505275702697,0.16172643959448785,46.85591901968786,332.41474518938145,66.97652245272153,3.1966533668696657,1.0701699608480506,192,128,17.173488541129302,297.0576109109444,9,0.7587401972947312,0.43866031124127824,1,0,2
229,21.36018909004123,79.44668676052255,0.7150451301289478,3.234641705491234,15.028054260626806,931.6717192846679,64.52796713747826,2.0614051929727353,4.3555490459862085,128,16,66.82753908149978,467.76611234735486,1,0.49264806822373997,2.54211447940158,1,0,2
1030,45.49273937937374,23.29875033118938,7.688917214230857,2.771476057543784,82.44333289206904,871.6427762880771,35.250983962663696,8.094259552180946,1.8743950399738947,192,64,41.20621172647445,786.9428520408586,4,1.9905960380205394,3.889662495547657,1,1,2
1329,12.886335037617432,68.46455142710192,7.2201933315745075,3.3341814038064657,53.58527099615765,472.8862615785685,76.45787686078204,1.0952411858412998,3.133790637743768,192,64,77.0157193254815,528.2138768825816,5,1.3365948246541937,0.9279228659619229,4,0,2
365,5.474131324688841,26.107947136217852,8.82895544750644,4.650702766937977,83.95954868242336,354.06114993578393,32.91711350463149,7.600710749283575,9.495032207004266,192,32,85.40233962121044,369.8778370900799,2,0.14772521671492633,2.061994762740016,3,1,2
892,16.615790595535657,88.4896054943073,6.4316647705362096,3.4363830586021575,55.78836096220996,710.7538193128561,79.61733289784195,4.1365653010904175,8.547284635613927,192,128,43.368827317248716,848.6817533414454,9,1.6025914086677264,1.8164048275827605,3,0,2
352,6.129122556241134,56.586316429931,0.7652559504485003,1.602249651873806,15.570905278004847,315.18797307872853,64.27399231708637,6.915552438819253,6.128406428392773,256,64,46.844423637899695,893.4793796628412,9,1.5008045853105108,1.741348271171678,2,1,2
921,7.301227812067073,19.407430446564074,2.6062060423472126,0.9936833193507838,54.2295514820617,120.28382902028793,43.55046143308416,1.0005496451671974,4.311938712057537,192,32,57.21180648102802,489.92538139540727,9,0.8024005112329657,3.288070286492965,0,1,2
1412,29.118679300776307,23.212548394150115,8.098525261170922,4.273181034093274,56.05911459941445,310.8420600892248,27.82095239974904,9.246687950500924,3.0111384219745894,192,64,25.770617748644042,437.2192186542052,8,0.24737851560762802,2.5377307772681785,3,1,2
263,3.9841947218751725,49.891070375101926,1.7546109314045188,0.9716607163688029,27.14719034743805,434.8616861350847,39.23059730957682,7.790069123890289,5.928853657327334,256,128,84.1866272662689,651.4290523170685,6,0.9948897964975592,4.006844993664326,1,0,2
194,2.5156131882847355,96.198600531913,7.014956631367385,0.8080479029768195,47.682326728350134,256.15596460672543,31.624310687902923,1.8313591828051483,5.565022371892479,256,32,44.63999412010981,152.17700145212171,1,1.5266378314161144,0.38346208843358875,2,0,2
932,36.006290972054394,77.1945742244818,7.824567376112731,1.0330604034048791,46.75532094989211,217.59691211188525,57.31037518964116,2.5784515247599233,7.917417679624563,256,128,23.345626873280587,722.1908445108375,10,0.15202950553136518,2.324155240370622,3,0,2
1233,18.72070764721118,49.34265463975866,3.3681067987668873,2.544204240652534,59.83009192164829,7.134022502033048,41.4113091882774,6.617964210075115,9.316191793258543,256,32,71.01854667351071,804.0588448395222,5,0.326882867650349,0.1685937359882112,3,0,2
435,7.14339211245979,34.434195311659494,3.2907449866887943,0.6209372157972842,30.76912789391363,631.2119386226425,37.70043567463142,9.254844740796328,3.6249043626351805,256,128,27.532109795518814,457.6977345314545,8,1.2378523550867029,1.1822130912608093,0,0,2
921,13.427025772125704,55.37758084149582,5.6222465439705545,4.690591652983511,56.5398734358555,614.8344933738028,65.42799150310233,4.735407714559218,2.4598225521895443,256,64,21.4823420057484,257.15426500665683,4,1.1190894754312686,3.8993417630642058,0,1,2
337,32.46223886026755,75.08772250943335,8.62673469427216,4.831268536200448,29.276163410955427,188.8372125329575,33.83596609101099,5.113511552707154,4.3265963514841985,256,64,55.02976603952057,125.93653762677715,8,1.8101753521859725,0.61964955942286,0,1,2
480,14.501291789901707,78.6089302568272,2.3166713989434573,4.869009266414994,45.71562177631253,943.706421739373,55.21335904553028,2.7591024831957816,4.656642372925439,256,128,63.719620423327264,673.5210395383899,6,1.629584369009743,0.6173384918110274,3,1,2
998,25.23153513089999,33.13627101159752,9.418456140819787,0.19562402409859903,19.81645594698456,410.1613309029533,31.67576556941274,4.138603318400756,0.8787677501014433,256,64,55.565019253193306,342.0940659714188,1,1.837659526889012,2.0670482796594505,3,1,2
582,6.963070029606942,72.39476755317385,6.031274979719071,4.730987632400159,12.984043828918255,26.453954142730247,62.88791646398573,3.2171681768879044,8.686117055895465,256,64,62.52085191578906,517.5006284091558,1,0.9319176069173314,3.907013960310384,1,1,2
1001,29.816588242666903,66.12108922358243,9.922052066387534,4.987074663087126,35.64698447933871,220.55214534757874,57.5072890251558,3.8304259215592245,9.958127217341206,256,32,19.241920984619554,447.71996949177776,3,1.5756016007054017,3.226312094261858,4,1,2
1148,16.48780650831994,95.9521169076331,0.9871758675536941,4.712145546727435,31.965740051979317,692.3754167869234,67.88921091062187,0.6956774351757985,9.270482580759463,128,128,48.081443030728586,257.3963163527164,1,0.09743351997401195,3.930600873219296,0,1,2
1240,31.72145329190711,93.17793876029347,1.352965151416915,3.3546945288135306,42.55487296250774,202.41827891178468,24.10982448576074,0.8900770743862586,8.676317305125648,192,32,38.5614915270833,557.5318016146337,4,0.5889836330058944,0.3427872997762579,1,1,2
581,40.61134923289712,79.14855323475413,8.283753856763479,3.506150762042504,86.95860960002717,54.85854641718006,32.60632697030129,6.966522072134578,9.92970288286564,192,64,87.86948929920975,513.6341704666642,3,1.2885448898672043,2.8622559688501754,1,0,2
1016,30.970674550109628,72.61607419663791,8.661083366478108,0.6112646993672383,51.778343581626274,618.0885151732782,29.26762163320794,6.977054294764972,9.12418010376142,256,64,13.969914734357394,661.7328605828491,7,1.527367741635751,2.3211340601656185,2,0,2
1093,15.491630567156012,28.13011738072331,4.510041014872246,4.371485385374813,54.254136490940525,518.8364358035888,31.433674417144196,3.637190703190432,7.0394923970615135,256,16,33.86353624479384,326.6964950768081,9,1.1409848004462193,4.490504513515303,1,0,2
1063,13.53144137586672,84.7505603537548,7.169304643809116,0.2981979231438575,85.32808310298994,761.504570262355,26.180844748283043,8.911892769161451,2.0841881633355928,128,128,85.34897552733776,293.17517186806526,7,0.9614714313143407,3.712962647184913,0,0,2
636,17.043626977938953,43.32306466762325,8.68881714571083,1.5886527330881988,83.69177100734665,772.8587571555976,53.72491408616437,3.028065103899272,1.9853261717002444,256,128,88.67969465474636,832.9105537808249,5,0.4665318943473038,2.179271136946918,4,0,2
1202,9.066405148588737,27.951813708098424,0.5269651033664039,4.955758225740935,80.72895631203343,959.975318533941,55.605884423033274,4.25995542875199,0.9634075923518508,128,32,75.99212861817068,731.9730204676374,1,0.3483735190571793,2.813860739099991,1,1,2
1296,9.877420691650984,39.031915037392785,5.78210918763326,2.1116393955149766,17.839579362377044,57.96052647452022,70.60938533564061,7.4480684306899825,4.412393238282355,192,128,16.079859521312745,794.985806522407,5,1.750964756929316,2.1816832308242815,3,1,2
1135,39.74386399310823,83.75761351163429,8.549458598612247,0.6557811198262936,60.74379284162643,39.95043039841011,45.06429058662576,7.563897119011652,8.183828732355035,192,32,54.908402267483226,210.96083057952526,1,0.2844244261259383,2.261620058855565,3,1,2
227,19.851896248864804,15.714688342210616,4.041733951389272,4.8464733102454005,74.64791843948095,987.2098509796331,51.94308278446686,8.681074745699245,5.157811475589649,256,64,42.00983941363737,301.63567899431587,6,0.8705740748691231,3.207003572934082,1,1,2
191,22.363763847958705,46.15971537086242,3.093597700513026,4.920698235208681,76.84597516616759,645.2030298192569,79.47824356466666,0.776060898106643,3.9800562042600327,128,16,74.51620541563213,617.9783645832758,8,1.77696252057587,1.1610204623864628,0,0,2
642,30.108423812773747,49.74340185841948,7.977496182438892,0.9352134261935718,56.23257140015169,715.6551691279038,51.91070500155075,2.245707470841005,1.5377407098881226,128,64,14.401938845706663,871.4812121856172,7,0.29542404423021673,1.7326008770239179,4,0,2
945,29.893021262425833,4.626340062283121,3.4242871766780785,4.324019043700854,11.399643798893528,97.38553771543329,54.41456526512096,6.585431821365578,0.9916564363605876,192,32,25.77030013157617,902.9031788516231,1,0.2550924369977976,1.4678787474913007,4,0,2
1088,4.301466704574361,20.37885692526837,0.1314255520265818,1.9521166309694586,87.8970321313388,70.74287815748863,79.75504489264304,3.7128978077458354,4.292201862524269,192,32,49.13560529781036,848.7189660294346,8,1.3850181441134817,4.02393177606499,0,0,2
546,41.74549853054562,82.84750042900978,9.59976861752775,1.9068423224335724,47.77573622064971,161.09334034183522,79.64776288698636,0.9138358738432475,1.449291111745458,128,16,22.611813035826156,139.05815147598463,9,0.6631506107668645,4.715523200751669,3,1,2
489,9.68900110797303,83.2459714708813,5.962020039875083,1.3134881594845083,41.487671621887856,427.76840719467214,45.44182673583722,6.0714334021135405,1.4837076410108363,128,64,65.41721141554386,838.7912661901537,10,0.8714121478791903,2.13007292732255,3,1,2
771,36.43051016643377,29.94909330454055,8.213227395229705,0.22355137277448256,41.59589709418104,111.06600655024272,58.096809776177864,4.23419538541571,4.255810037221139,192,128,75.66137769118386,909.1820597689735,2,1.2511869296295148,0.47779572091843814,2,1,2
142,38.860878418280166,87.61482622519469,8.270485467192874,1.3400449184261176,43.93207040466132,446.88740670038715,48.8481504702352,3.9589011561681615,5.277012836775803,128,16,66.36159149021148,151.07418113738686,1,0.7579516545446592,0.5583998148507606,1,1,2
353,36.03007717047437,77.40651096776644,0.7574631616900549,0.2688845266652601,29.37445745382024,561.9743671982354,63.242927099432016,3.0114607045153456,2.2734874262578932,192,128,45.22269709119858,474.65280439928927,6,1.5996828729986547,2.0579858713598345,1,1,2
1253,29.369904681153113,42.37284089574553,1.7915159739260016,4.6218602317998165,36.18669005998639,1.3326349172228409,76.30319126800349,0.5569799846111451,7.004039019474151,128,64,80.27101330021169,582.9492909670315,4,1.9379693343480269,2.035423928954899,3,1,2
1183,1.7158408583352602,75.09222809609875,3.1800947395205093,3.3086033619636424,88.82860878197914,115.13138516118549,38.579558502396395,2.232420161220955,4.477574006486703,256,16,21.014890537595335,309.47533559514966,7,1.8661215965053655,0.8161663333614745,1,0,2
762,18.658399125795363,96.17212848828582,3.2749229219090963,4.4331132500819574,39.453440020487534,375.81999657611084,69.13251022633648,5.005235329276748,1.3732641085178026,192,64,30.82708671192071,565.0170904333995,3,1.090904009679932,4.054904745108367,0,1,2
566,30.637132038766477,46.43800208846953,6.621982565041037,3.5864534073528533,52.13800131790312,54.27646290410336,59.290935966558806,3.119496304334165,6.551824183345794,128,64,49.16317482018427,897.3602091649581,3,0.7096330527903729,2.5506603460659862,4,0,2
386,19.985113500204395,24.604290716394882,6.269015915451579,0.6564343554131963,77.86354127801748,134.39544433882796,36.81108807645304,8.806692453002823,3.8909757776038187,192,128,14.907087910340158,880.2482557111881,8,0.8674646149282177,0.6343933253200373,2,1,2
1110,43.31051485072784,94.23983350496543,4.996438802297156,4.702907683676489,52.19422488870908,232.5645940654985,67.83797949091962,1.8584967904854808,0.9970540322245292,128,128,17.654862525323782,945.8535531317328,7,0.6603129095422513,0.5837290216635462,0,0,2
877,16.131311492131154,60.77068456776239,2.1915109498568026,4.499465268163835,35.95627372945341,430.17181275347934,45.62798115185429,8.815732726843914,9.505825006838325,256,128,41.795469737789766,535.6988185550879,5,0.8834484178093405,2.28522597132984,0,0,2
444,15.38320483047436,11.421251085562103,3.881636349934004,1.7403803895051784,51.90007815348241,715.1223607387725,27.223830528877695,4.345845180709219,5.926371092503862,256,64,85.51090373876433,469.5102507645281,3,0.025945982412094004,0.6724986699285708,0,0,2
741,14.03388696154024,57.69559876981226,5.481580287805178,0.5576667017583825,19.126904835127796,133.55592321402005,79.60498143654857,3.120482974152784,5.038343505791055,256,32,82.67309546216002,699.2090371291181,1,0.11042876980204808,2.84986098953173,1,0,2
481,17.30626257907898,50.557508055381575,4.733055124429025,3.520773753944369,20.400556418621587,738.220613337423,45.538779978339136,3.3907726558909754,8.66180525111143,192,64,47.27798866227289,475.08451984093074,3,1.5426740738056208,1.986576610829713,4,1,2
789,28.312843251395172,85.70330051348077,1.360196077641276,3.6418065136836124,65.52860257845352,855.2056689875036,52.49315284256968,3.635672531875425,9.399034078480385,256,32,21.372683560858405,137.750136400772,9,0.6696261133087338,4.606404277434861,2,0,2
1376,35.64374941935695,53.538823786588615,6.530153885669045,4.484145224203536,83.39685258077965,651.8272881183481,68.47770384582563,5.312357854482592,2.593057747579008,192,16,24.248612476674847,747.9293069534095,1,1.5888124324371882,2.152659500360087,3,1,2
1179,33.46582796920047,26.268011000084062,0.8232125904255395,0.2632787972553996,68.05425067908146,44.68196973237001,77.652568107196,3.861881957006143,8.19637276591276,256,128,40.20368436873018,352.8855471545414,5,0.9598885099076306,3.110707799054907,0,1,2
556,40.5781731790925,67.88876232262396,3.8441273625026953,0.7085191901368593,15.969059252588576,441.2130332405139,72.37327099761893,6.648460296862782,8.39525930435552,192,128,26.805935606942512,144.17678104047144,4,1.6118348249622654,4.075635340181189,0,0,2
1082,44.40978577937382,54.714969801022434,7.129290541984767,2.9912439643959114,42.23164888248046,660.4059356318663,51.503192468094,4.539200567287845,1.0168265494371906,256,64,16.638047551230226,118.55896887421373,6,1.3271691191791888,1.5840930427504047,0,0,2
182,40.987873074824215,24.07141819842037,0.29823299174509443,3.0956577543504125,10.204287061445099,978.5346214727051,52.74176453198692,6.880615241985716,7.26346909419359,128,32,63.90219868159977,938.2251417195863,2,0.40200245152259906,2.608253650125515,3,1,2
1222,1.9283247653433742,57.78915793634788,5.74282990854863,0.16804831157503142,50.896539466050626,951.8565796811731,36.85321619657977,6.242050974340219,1.0981948770959817,128,16,56.51589102341559,326.86840777975203,4,0.8954450994430896,0.6926059305044372,1,1,2
248,37.05997972404745,82.33202221107892,3.4117576440186435,1.9846602553082922,25.45635879054811,396.30745128547886,47.768172689545025,2.822312738077983,6.149395840704057,192,64,33.30374063824681,503.10927327075717,9,1.4086648637794048,2.2205700487158535,1,1,2
1452,11.211579107298249,3.8285208546770333,0.1874352498850712,2.9208086563802453,79.45173189829254,616.3151411528675,76.81033293050885,8.221346234575838,6.857749382817403,256,16,72.31587060418434,955.5188076089698,5,0.6612341301631803,1.9415244867498427,4,0,2
1279,7.513474092691149,63.45425282586606,1.9847943835036215,3.689556665758669,18.34680422952659,890.9243322142235,63.61645663631938,8.090323943842773,3.987057539334213,256,32,72.07591101646676,520.7652809026526,8,0.38660437957080873,2.1981264566991365,1,1,2
289,32.28595045515764,35.608934382654816,9.415367313379479,1.5807534588916428,10.114671891762432,831.2152011288202,20.712619444491974,9.895314436655566,8.86748121824775,128,128,49.28015761702095,170.7483911736802,2,1.0797218459351616,0.6263102039095394,1,0,2
982,16.66741657497705,29.974473130182993,5.259374164500395,2.419517465109207,46.09168344910083,479.942412278637,26.99040690936446,2.162976277117836,8.104861216190987,256,128,17.72260444095151,596.7424425219933,9,0.5472963073963928,2.052163342218389,2,0,2
362,3.7987410051517196,39.866187285750016,9.972549325828403,4.070274361560046,22.434664314059134,261.98008956073176,75.4286761974713,8.55446308310001,9.296617279403264,256,32,83.4775520081086,179.37878810865868,7,1.188684330232784,4.364307452353076,2,0,2
1203,7.743856985519706,34.86024376055018,5.295685828610938,4.769475319488702,69.03891058201293,137.96284685203415,70.92315973565684,8.783818764154844,3.491450502994327,192,128,63.492841883277706,185.57909053618275,7,0.5434688026520895,4.691569961276946,1,0,2
499,1.045541426628092,83.39167156413572,5.484970481673655,1.1515733769492276,83.59477854251159,488.4921749281759,49.169867944903814,6.600559582722517,0.7045141005872033,128,64,29.764065532156074,866.3293664222138,2,1.8131584798903608,1.284463978025182,2,0,2
863,45.25795773989066,28.204983266022154,3.9792458280352387,1.2652110290994811,13.355041144205373,723.1230294679459,57.01869685203552,5.310655388935559,8.208882036476744,256,32,58.83636376273813,360.4793890281305,8,0.6878040253130802,1.57245630968481,4,0,2
708,2.206281208220691,73.58214928755196,3.169400145441002,4.699090937169378,41.64656895328774,969.7999435030497,37.378760622843494,9.593965783605817,2.6182848819661872,256,128,42.40171966621042,710.8031801011927,9,1.814900805129352,0.14682682210259893,1,1,2
1383,11.263332705966041,10.311922202630283,2.5903009760161537,1.9795557538134179,89.74519808567598,861.9530899182657,67.56984512602544,9.740573314825129,4.937982385387029,192,32,60.82797117887664,558.0319017957956,10,0.5589636160372224,0.6663466270934512,2,1,2
884,21.39687625370746,95.18824087595713,3.4998640996936716,3.5917416226037133,68.61375760005348,205.0367142929135,56.199046813366394,6.596125835250911,8.264551132708291,192,16,47.90967165848166,300.09402208397273,5,1.2089090581714077,1.7910862596198738,3,1,2
200,18.471994971590135,62.60934708760663,4.652525700914278,3.061326143649381,86.25501149646456,720.0583486956474,61.68954232735491,3.9158186502795433,2.553284197415262,192,64,48.83777201917867,566.0382687878869,3,0.2604367263052343,3.4570328611190417,2,0,2
1482,45.67456796872601,70.96513912741145,2.000720307284822,1.4279383989702814,23.126662817292445,289.812152604572,42.494590280539875,8.263069242926466,3.4631332464700755,192,64,68.87056735258875,162.0941823097775,3,1.556743695357865,1.5318007385121275,2,1,2
919,2.9741583409925636,30.505893877350648,2.326263408876389,3.2678111097901246,27.709484759356286,683.7891218391628,45.82628039068884,1.347926938541768,4.6712598702089965,256,64,59.09805968511806,412.4911146307384,6,0.40043543679906457,0.46944653849213025,3,0,2
1344,26.09852067617553,41.79756030210335,2.7882932098175477,3.2778295047848665,22.384899247746077,666.1396550003118,32.46092497786741,3.2606586182829713,3.0823360765716896,256,128,16.396215299538053,570.5526025184424,1,1.7280411661776125,3.681251943398312,4,1,2
919,34.343493663694325,23.15406024082665,4.547672930115308,2.9622159270453814,34.18952270207506,273.1581723226159,76.88315257525231,9.862765800342077,4.882553518526872,256,16,15.229885635704292,305.55490427708685,10,0.9048917848453342,2.3871503211048064,3,1,2
519,46.65320071037727,93.32107249442016,6.5628523314610065,0.49830412424756443,67.95072546632414,235.15423159706918,76.79342122319446,8.23616717846621,0.5911681226980035,192,128,34.400738999738024,694.1693171632244,9,0.18907910922754012,2.64406631429849,4,1,2
223,31.39819135406233,49.32234026303639,8.575846887834244,4.9758591118701885,23.195732860655056,104.83382482633692,69.06507483439424,9.426033479906677,2.515785741137609,256,128,44.419679723099705,146.6307295266761,6,0.7270769388596507,1.697522906382764,3,1,2
521,40.384006564576374,63.41436345014101,2.942605188152719,2.0020823058541373,51.93872303066308,51.489097167822074,76.13330715195103,6.150548428164691,8.409256916798267,128,32,32.01780473434289,536.3289080835642,9,1.5594518510620932,3.1039165322886157,4,0,2
1354,5.1025219544220715,73.69293102254083,1.9189105693802302,3.1912549269849446,31.536793529151844,858.5926077976145,59.91968315482273,4.372888352407101,4.428078605873507,128,64,62.116788645593445,743.496203160445,3,0.1525899573997418,4.464818742434365,4,1,2
1186,19.91103603590944,37.73950301885436,3.8505899020204946,4.428808470563096,76.33566233095323,50.79954524040664,34.079112158184486,9.80705598221486,6.545854793548427,256,128,25.608634538049753,486.95145306109555,10,1.251458285209315,2.8134165043939876,0,0,2
867,19.323409589474306,72.29006379937498,8.954392456081372,2.116442442099182,10.527392427115121,89.65242535858899,65.61263133154947,3.43954306564297,2.7067353125376528,192,64,66.33128771169358,887.1277737870442,3,1.0145324450363866,2.978829654552609,0,0,2
582,44.42812260633016,67.92325648587767,0.19762121053768072,3.8696252840277428,27.849196683093346,239.61318333283168,39.51657255450215,7.695435649634772,6.673847312262327,128,16,71.8520593511144,668.973503116599,10,0.6197392146302589,1.9304563244203379,2,0,2
618,8.417187391900471,70.86027405352071,6.8108992989716794,4.85912212339703,58.41926060577456,887.7706701338138,46.42890135790485,5.802966100051979,9.99975174263944,256,16,19.945544607652046,962.643624452864,7,1.511234765457397,0.5048908825009795,3,0,2
254,8.442422444494884,49.43376012025667,4.823884459474657,1.7946738012652412,17.736840157907405,333.6074200617691,36.46100983132219,2.6708178823874213,6.155232574269647,128,64,62.064499469039035,355.7096314974808,7,0.10488147528529712,2.199853045623604,4,1,2
191,17.099349344404125,38.910800846870096,1.6943575281107328,2.0263478511636834,47.304977275679164,192.60775789913558,45.41731506327618,0.6660912303811553,6.469406345098133,128,64,86.91487807200913,944.9103977692724,4,0.9952836612502742,4.630732604351438,0,1,2
1081,3.6688363209750414,22.986136632689995,3.27811311011722,4.527880294982843,44.896583718589575,715.8399402993,60.7590419394017,4.145758859788793,1.559438332388976,128,16,25.42590538106774,646.140330897127,8,1.0137262884654974,3.4330537472117704,2,0,2
554,9.940443991972012,82.6380089272884,2.3270054343826354,0.798214339075915,78.20184054574109,319.75068511381704,26.636633678301784,5.703011232334433,4.332123980826854,128,16,82.74422648929236,770.6610092920588,2,0.17281225938933997,2.5020769476897717,2,1,2
697,48.295272288741025,61.22665460663619,8.790538462112211,0.1429741917972116,60.03177545334506,334.0332714381201,26.312415739580985,2.240308809057933,8.676886535587451,256,128,58.48383594192133,911.9450053391022,1,0.27204544722739965,3.142328099830921,2,1,2
609,21.98101305349147,44.990867413652005,4.870546501055403,4.544445024245559,61.17616497272821,739.2376193425976,61.02620072528852,4.438271415681653,8.425583749754157,128,16,57.27558938653695,596.0774691926388,1,0.8193088149311629,2.8368303616375594,0,0,2
1306,31.968941212699384,94.45559476435052,5.674633350937678,4.107957870587901,86.14460814313327,252.40116279269756,66.77487000647645,6.344304341260119,5.462791548432558,256,128,14.153814585669373,875.9627127546988,2,1.0730450433855538,4.570775306006008,1,0,2
485,36.57945170788721,5.736042438196842,5.977507431436504,4.862915162756661,88.58883002587001,896.86328765792,53.088001082741904,7.291769701000682,9.08281442250884,128,16,69.86402227091186,587.5272456292498,6,0.10639095162141343,1.1968541371309902,2,1,2
504,18.981108943352822,85.16702257529971,6.432209533563325,0.29118891355339127,62.271578572227085,561.8602563203469,30.89846084404793,1.001054034112105,1.8579016729543212,128,128,48.261844211844654,639.2790348555139,8,0.023513039854352158,4.454563007038374,1,1,2
345,8.214126646115332,99.76067670165126,5.006001334721707,0.7808866522049362,51.76011601216434,538.2938794612417,45.84541090165931,6.809717807122428,6.752799344284489,128,32,67.69395134681074,500.588715607647,3,0.38520847051797813,3.4735073235760017,1,1,2
841,11.12246979486726,88.80726897740387,0.27694795527952665,0.5265627954490443,58.63360467719039,265.4874828311434,65.49053134304086,1.0383394343383388,2.8643939767708564,256,32,74.73448827572848,231.07469665609258,6,0.9756189371697555,0.7259574587526191,1,1,2
760,16.35005735244991,81.2332219759469,3.413754600455054,3.417080661468546,40.59549640433283,835.2592457897957,61.143986093149984,0.7677622059137659,6.632833348499748,128,128,51.90370986978229,598.15291001398,8,0.08055742141841304,1.9223329585174933,2,0,2
749,32.167352597259054,38.05629334722614,1.920345083137813,3.030050368735716,88.99652935680619,573.1768013206299,26.591928669162204,1.9479142461498045,1.3302970464993602,128,64,31.091545062265133,979.703407239563,9,1.4664707129573278,2.2378645768327012,4,1,2
1000,20.515746905363667,23.900104043967055,6.833414144825602,1.7966759969362984,66.4017007597487,156.36103135732074,78.1488308574947,6.709618543509871,9.464286403496917,192,32,21.32579931142507,808.4673961590559,8,0.3038563649448591,0.5063747742315222,1,1,2
164,1.333920197106278,73.75020152946051,0.6613760485634619,0.2871173970112251,33.28054355033317,207.09193900751782,33.401832853180196,1.0018037074023383,7.97015437610968,128,16,22.840250234593142,772.7486362780927,7,1.5452223312132753,2.815576127942127,0,0,2
1136,26.64695206830612,31.152961262568272,5.681653572005278,3.1983099202327048,14.621303917765474,468.787652911823,33.22337027482728,0.6985140159529544,2.4091348665109624,192,64,79.3547723156639,678.9779224566665,4,0.4094667877313962,1.370883299126695,0,1,2
312,46.15415620346348,18.427928533342097,2.1852540505155793,2.8506024255752833,13.577754332157426,779.8621805939722,47.591434864727354,1.620615357801762,6.5541274014343545,256,16,19.886247650431095,413.11780613852005,3,0.6932389297346897,2.344825847504231,1,0,2
